,file,index,start,end,label2a,label2b,label6,label7,split
382,0JuRmhhgMw8,2,16.105,32.25,1,1,0,1,0
383,0JuRmhhgMw8,3,31.819,44.912,1,1,0,2,0
384,0JuRmhhgMw8,4,44.45,54.989,1,0,0,0,0
385,0JuRmhhgMw8,5,54.537,72.569,1,1,0,1,0
386,0JuRmhhgMw8,6,72.137,88.692,1,0,0,0,0
387,0JuRmhhgMw8,7,88.181,100.356,1,0,0,0,0
388,0K7dCp80n9c,0,94.207,98.879,1,1,0,2,2
389,0K7dCp80n9c,1,98.059,104.087,1,1,0,1,2
390,0K7dCp80n9c,2,8.482,18.322,1,0,5,0,2
391,0K7dCp80n9c,3,20.954,30.834,1,1,5,1,2
392,0K7dCp80n9c,4,30.163,37.159,1,0,0,0,2
393,0K7dCp80n9c,5,36.888,47.605,1,0,0,0,2
394,0K7dCp80n9c,6,47.104,51.616,1,0,0,0,2
395,0K7dCp80n9c,7,51.065,57.483,1,1,0,1,2
396,0OC3wf9x3zQ,0,0.0124716553288,3.56439909297,1,1,1,1,0
397,0OC3wf9x3zQ,1,3.97346938776,9.76031746032,1,1,0,1,0
398,0OC3wf9x3zQ,2,74.5231292517,78.8333333333,1,0,0,0,0
399,0OC3wf9x3zQ,3,79.2324263039,87.9426303855,1,1,1,2,0
400,0OC3wf9x3zQ,4,101.83106576,109.403854875,1,1,0,1,0
401,0OC3wf9x3zQ,5,110.02244898,119.610657596,1,1,0,1,0
402,0OC3wf9x3zQ,6,16.993877551,25.5444444444,1,1,0,2,0
403,0OC3wf9x3zQ,7,25.5444444444,31.6006802721,1,1,0,1,0
404,0OC3wf9x3zQ,8,39.5426303855,47.7240362812,1,0,0,0,0
405,0OC3wf9x3zQ,9,48.4324263039,52.6029478458,1,0,2,0,0
406,0OC3wf9x3zQ,10,60.5448979592,63.8573696145,1,0,2,0,0
407,0OXeN3MhFeA,0,0.0,10.3,1,1,0,1,0
408,0OXeN3MhFeA,1,9.3,15.967,1,1,0,2,0
409,0OXeN3MhFeA,2,54.278,58.86,1,1,0,1,0
410,0OXeN3MhFeA,3,64.784,70.823,1,1,1,1,0
411,0OXeN3MhFeA,4,70.082,76.47,0,-1,0,-1,0
412,0OXeN3MhFeA,5,15.297,22.313,1,1,0,1,0
413,0OXeN3MhFeA,6,75.739,81.0,1,1,0,1,0
414,0PlQc98SccA,0,0.0,9.831,1,1,0,1,2
415,0PlQc98SccA,1,17.761,25.077,1,1,0,1,2
416,0PlQc98SccA,2,24.695,31.412,1,1,0,1,2
417,0SfejBuLgFo,0,1.39818594104,10.020861678,1,0,0,0,0
418,0SfejBuLgFo,1,9.23038548753,23.1510204082,0,-1,1,-1,0
419,0SfejBuLgFo,2,22.5102040816,25.6453514739,1,0,3,0,0
420,0SfejBuLgFo,3,25.2040816327,31.601814059,0,-1,1,-1,0
421,0SfejBuLgFo,4,31.0807256236,34.6349206349,1,0,0,0,0
422,0SfejBuLgFo,5,34.6126984127,39.4839002268,0,-1,0,-1,0
423,0SfejBuLgFo,6,39.0526077098,41.7986394558,0,-1,1,-1,0
424,0SfejBuLgFo,7,41.3274376417,47.0965986395,1,1,0,2,0
425,0Svu5BldR5A,0,0.0,11.398,1,1,0,2,0
426,0Svu5BldR5A,1,76.956,81.888,1,0,0,0,0
427,0W4WsjhDgUI,0,17.352,28.678,1,0,1,0,0
428,0WIwQgH4lKg,0,21.0136054422,27.052154195,1,1,0,2,0
429,0WIwQgH4lKg,1,26.0920634921,33.1183673469,1,1,0,2,0
430,0WIwQgH4lKg,2,34.6526077098,39.2344671202,1,1,0,2,0
431,0WIwQgH4lKg,3,41.3274376417,44.0634920635,1,0,0,0,0
432,0WIwQgH4lKg,4,43.0634920635,46.1188208617,1,1,0,1,0
433,0WIwQgH4lKg,5,45.1188208617,49.2317460317,1,1,0,1,0
434,0Xs8wJrAmxs,0,29.764,42.317,1,1,0,1,0
435,0Xs8wJrAmxs,1,43.802,56.844,0,-1,1,-2,0
436,0Xs8wJrAmxs,2,56.453,65.315,0,-1,2,-1,0
437,0Xs8wJrAmxs,3,64.315,70.483,0,-1,2,-1,0
438,0YdYFtVdlWE,0,-0.457596371882,3.13650793651,1,0,0,0,0
439,0YdYFtVdlWE,1,45.9369614512,52.1850340136,0,-1,1,-1,0
440,0YdYFtVdlWE,2,51.3746031746,57.6526077098,1,0,0,0,0
441,0YdYFtVdlWE,3,57.8798185941,62.0526077098,0,-1,0,-1,0
442,0YdYFtVdlWE,4,61.0526077098,76.1605442177,1,1,0,1,0
443,0YdYFtVdlWE,5,76.2181405896,81.5283446712,1,1,0,2,0
444,0YdYFtVdlWE,6,81.506122449,92.5433106576,1,0,3,0,0
445,0YdYFtVdlWE,7,91.5433106576,94.6684807256,1,1,0,1,0
446,0YdYFtVdlWE,8,93.9179138322,96.5541950113,1,0,0,0,0
447,0YdYFtVdlWE,9,96.0430839002,97.6616780045,1,1,0,1,0
448,0YdYFtVdlWE,10,96.7814058957,107.609070295,1,1,0,1,0
449,0YdYFtVdlWE,11,3.57324263039,8.7537414966,1,0,1,0,0
450,0YdYFtVdlWE,12,106.988208617,110.013605442,1,1,0,1,0
451,0YdYFtVdlWE,13,109.013605442,128.092517007,1,1,0,1,0
452,0YdYFtVdlWE,14,127.331972789,130.307482993,1,1,0,1,0
453,0YdYFtVdlWE,15,129.936054422,137.271655329,1,1,0,1,0
454,0YdYFtVdlWE,16,9.03083900227,21.9936507937,1,1,0,1,0
455,0YdYFtVdlWE,17,21.7619047619,28.9777777778,1,1,0,1,0
456,0YdYFtVdlWE,18,27.9777777778,31.5419501134,0,-1,0,-1,0
457,0YdYFtVdlWE,19,32.0385487528,35.283446712,1,0,0,0,0
458,0YdYFtVdlWE,20,34.283446712,39.4240362812,0,-1,2,-1,0
459,0YdYFtVdlWE,21,38.4240362812,45.7995464853,1,0,2,0,0
460,0YiAKqU36KE,0,0.0,9.003,0,-1,0,-1,2
461,0YiAKqU36KE,1,9.21,16.656,1,1,0,2,2
462,0YiAKqU36KE,2,17.641,29.078,1,0,0,0,2
463,0YiAKqU36KE,3,28.876,32.859,1,1,0,1,2
464,0YiAKqU36KE,4,32.348,36.6,1,0,0,0,2
465,0YiAKqU36KE,5,35.6,39.893,0,-1,4,-2,2
466,0YiAKqU36KE,6,39.332,41.29,1,1,0,2,2
467,0YiAKqU36KE,7,41.098,47.356,0,-1,0,-1,2
468,0YiAKqU36KE,8,46.356,54.001,1,0,0,0,2
469,0bsTzavb-AE,0,18.32,29.237,1,1,0,1,0
470,0bsTzavb-AE,1,28.556,38.087,1,0,0,0,0
471,0bsTzavb-AE,2,37.586,44.024,1,1,0,1,0
472,0bsTzavb-AE,3,43.024,51.127,1,1,0,1,0
473,0bxhZ-LIfZY,0,29.464,47.795,0,-1,0,-1,2
474,0bxhZ-LIfZY,1,46.895,59.778,0,-1,1,-1,2
475,0cBmQ_ItVUc,0,1.598,11.278,0,-1,0,-1,0
476,0cBmQ_ItVUc,1,154.361,170.835,1,1,0,2,0
477,0cBmQ_ItVUc,2,170.045,195.1,0,-1,4,-1,0
478,0cBmQ_ItVUc,3,194.1,201.496,1,1,0,1,0
479,0cBmQ_ItVUc,4,200.665,223.047,1,1,0,2,0
480,0cBmQ_ItVUc,5,222.486,232.665,1,1,0,2,0
481,0cBmQ_ItVUc,6,19.846,24.219,1,1,0,1,0
482,0cBmQ_ItVUc,7,36.179,57.064,0,-1,0,-1,0
483,0cBmQ_ItVUc,8,56.333,69.845,0,-1,2,-2,0
484,0cBmQ_ItVUc,9,70.102,75.662,0,-1,2,-2,0
485,0cBmQ_ItVUc,10,76.388,82.177,1,1,2,1,0
486,0eTibWQdO5M,0,37.317,49.681,0,-1,4,-1,2
487,0hCOCt6fWas,0,68.705,74.165,1,0,0,0,0
488,0hCOCt6fWas,1,73.415,82.716,1,1,0,1,0
489,0hCOCt6fWas,2,86.395,92.324,1,0,0,0,0
490,0hCOCt6fWas,3,9.041,18.99,1,0,0,0,0
491,0hCOCt6fWas,4,97.061,103.02,1,0,0,0,0
492,0hCOCt6fWas,5,43.812,51.147,1,1,4,1,0
493,0hCihQ5Kep0,0,19.647,31.083,1,1,0,1,0
494,0hCihQ5Kep0,1,43.961,52.624,1,1,0,2,0
495,0hCihQ5Kep0,2,52.751,56.894,1,1,0,2,0
496,0jtdrsmVzYQ,0,29.744,35.553,0,-1,0,-1,0
497,0jtdrsmVzYQ,1,34.702,42.856,1,0,5,0,0
498,0mXv97u2OCM,0,29.834,34.805,1,0,0,0,0
499,0mXv97u2OCM,1,34.084,45.54,1,1,0,1,0
500,0nJrksJ7azM,0,0.0,3.625,1,1,0,2,0
501,0nJrksJ7azM,1,2.625,13.952,1,0,0,0,0
502,0nJrksJ7azM,2,13.551,23.301,1,1,0,1,0
503,0nJrksJ7azM,3,22.351,24.837,1,1,0,2,0
504,0nJrksJ7azM,4,37.785,46.717,1,1,0,2,0
505,0nJrksJ7azM,5,45.747,51.297,1,1,0,2,0
506,0p9XKC_J3hU,0,32.827,41.02,1,1,0,1,0
507,0r8KVXUCV6c,0,86.764,98.62,0,-1,0,-2,0
508,0r8KVXUCV6c,1,123.221,132.981,0,-1,2,-2,0
509,0r8KVXUCV6c,2,53.859,64.108,1,1,2,1,0
510,0r8KVXUCV6c,3,70.122,83.035,0,-1,2,-2,0
511,0rE8jEvQW_I,0,0.87936507937,5.38140589569,1,1,0,2,0
512,0rE8jEvQW_I,1,5.59863945578,10.2603174603,1,1,0,2,0
513,0rE8jEvQW_I,2,9.5596371882,15.1990929705,1,1,0,1,0
514,0rE8jEvQW_I,3,14.787755102,21.2553287982,1,1,0,2,0
515,0rE8jEvQW_I,4,20.2553287982,23.6299319728,1,1,0,1,0
516,0rE8jEvQW_I,5,22.6299319728,29.5265306122,1,1,0,3,0
517,0rE8jEvQW_I,6,28.7360544218,31.9310657596,1,1,0,3,0
518,0rE8jEvQW_I,7,30.9310657596,33.8267573696,1,1,0,1,0
519,0rE8jEvQW_I,8,33.2058956916,36.4607709751,1,1,0,3,0
520,0tkWa2skSmA,0,42.335,47.745,1,0,0,0,0
521,0tkWa2skSmA,1,51.325,69.865,1,0,5,0,0
522,0uftSGdwo0Q,0,0.0,6.639,1,0,1,0,2
523,0uftSGdwo0Q,1,78.263,83.474,1,1,0,2,2
524,0uftSGdwo0Q,2,14.449,22.093,1,1,0,1,2
525,0uftSGdwo0Q,3,35.381,41.539,1,1,0,1,2
526,0utROiKxejc,0,6.626,12.685,1,0,1,0,1
527,0utROiKxejc,1,11.685,16.197,1,0,1,0,1
528,0utROiKxejc,2,21.562,33.368,1,0,1,0,1
529,0vXaXWx7Rvo,0,-0.487528344671,6.379138322,1,1,0,3,0
530,0vXaXWx7Rvo,1,5.379138322,7.77596371882,1,0,2,0,0
531,0vXaXWx7Rvo,2,7.26485260771,11.9265306122,1,1,0,1,0
532,0vXaXWx7Rvo,3,13.0517006803,19.4195011338,1,1,0,1,0
533,0vXaXWx7Rvo,4,39.3319727891,45.9192743764,1,1,0,1,0
534,0vXaXWx7Rvo,5,45.1287981859,51.706122449,1,1,0,1,0
535,0y022OlZ3W0,0,-0.457596371882,3.64535147392,1,0,0,0,1
536,0y022OlZ3W0,1,2.88480725624,6.54875283447,1,1,0,1,1
537,0y022OlZ3W0,2,41.1777777778,48.2639455782,1,0,2,0,1
538,0y022OlZ3W0,3,5.7283446712,11.3179138322,1,1,0,1,1
539,0y022OlZ3W0,4,11.485260771,19.2399092971,1,1,2,2,1
540,0y022OlZ3W0,5,18.3396825397,22.4326530612,0,-1,2,-1,1
541,0y022OlZ3W0,6,21.7419501134,27.1818594104,0,-1,2,-2,1
542,0y022OlZ3W0,7,29.1551020408,32.1206349206,0,-1,2,-1,1
543,0y022OlZ3W0,8,31.5097505669,40.1024943311,0,-1,2,-1,1
544,0zl_GDVzykw,0,5.379,10.41,0,-1,0,-1,0
545,0zl_GDVzykw,1,30.632,38.426,0,-1,4,-1,0
546,100178,0,0.091,1.39,1,0,0,0,2
547,100178,1,0.48,6.429,1,0,0,0,2
548,100178,2,43.493,48.304,1,0,0,0,2
549,100178,3,47.653,52.514,0,-1,4,-2,2
550,100178,4,51.604,56.844,0,-1,4,-2,2
551,100178,5,55.844,61.504,1,1,0,2,2
552,100178,6,60.833,64.607,1,1,0,1,2
553,100178,7,64.006,65.894,1,0,0,0,2
554,100178,8,65.073,69.216,1,1,1,1,2
555,100178,9,68.256,71.282,0,-1,0,-2,2
556,100178,10,5.429,11.128,1,0,0,0,2
557,100178,11,10.128,17.105,1,0,0,0,2
558,100178,12,16.424,21.774,1,0,0,0,2
559,100178,13,21.293,28.569,1,1,0,1,2
560,100178,14,28.048,31.293,0,-1,4,-2,2
561,100178,15,30.372,33.657,0,-1,1,-1,2
562,100178,16,32.657,38.746,0,-1,4,-3,2
563,100178,17,39.053,43.365,0,-1,0,-1,2
564,100499,0,0.0,2.807,1,1,0,1,0
565,100499,1,2.975,11.647,1,0,0,0,0
566,100499,2,11.805,17.494,0,-1,2,-2,0
567,100499,3,16.604,30.804,0,-1,0,-2,0
568,100499,4,32.398,38.267,1,0,2,0,0
569,100499,5,37.317,59.449,0,-1,2,-2,0
570,100499,6,58.628,66.822,0,-1,0,-2,0
571,101787,0,0.0,5.521,1,0,0,0,1
572,101787,1,5.17,13.254,0,-1,2,-1,1
573,101787,2,43.493,47.186,0,-1,4,-1,1
574,101787,3,47.414,57.214,1,0,0,0,1
575,101787,4,56.862,60.087,1,0,0,0,1
576,101787,5,59.845,64.527,0,-1,4,-2,1
577,101787,6,64.315,66.223,0,-1,4,-2,1
578,101787,7,65.522,68.648,0,-1,1,-1,1
579,101787,8,12.972,18.322,0,-1,0,-1,1
580,101787,9,17.621,19.679,1,0,0,0,1
581,101787,10,18.679,22.123,1,0,0,0,1
582,101787,11,22.44,28.698,0,-1,1,-2,1
583,101787,12,28.337,34.894,1,0,1,0,1
584,101787,13,33.894,36.65,1,1,3,1,1
585,101787,14,35.8,37.907,1,1,0,2,1
586,101787,15,37.656,44.283,0,-1,4,-1,1
587,101851,0,0.939,7.576,1,0,1,0,0
588,101851,1,7.444,13.293,1,1,0,1,0
589,101851,2,65.951,72.629,0,-1,4,-2,0
590,101851,3,72.377,84.252,0,-1,1,-2,0
591,101851,4,84.19,85.918,1,0,1,0,0
592,101851,5,85.587,88.682,1,1,0,1,0
593,101851,6,88.53,90.318,1,1,0,1,0
594,101851,7,90.156,99.268,0,-1,1,-1,0
595,101851,8,98.268,101.373,0,-1,2,-1,0
596,101851,9,100.852,106.851,0,-1,2,-2,0
597,101851,10,107.657,113.396,1,0,4,0,0
598,101851,11,113.603,116.499,0,-1,1,-2,0
599,101851,12,13.371,19.679,0,-1,4,-1,0
600,101851,13,116.147,117.726,0,-1,1,-1,0
601,101851,14,18.908,34.864,0,-1,1,-1,0
602,101851,15,34.693,38.137,0,-1,0,-2,0
603,101851,16,37.416,39.454,1,1,0,1,0
604,101851,17,38.554,43.365,0,-1,1,-2,0
605,101851,18,42.814,56.475,1,0,0,0,0
606,101851,19,57.191,63.429,0,-1,1,-1,0
607,101851,20,63.298,66.532,1,1,1,1,0
608,102168,0,0.331,5.521,1,1,2,1,0
609,102168,1,5.249,8.415,1,0,0,0,0
610,102168,2,7.415,25.635,1,0,2,0,0
611,102168,3,24.765,50.12,1,0,2,0,0
612,102168,4,49.469,58.281,1,0,0,0,0
613,102184,0,0.371,13.962,1,0,2,0,0
614,102184,1,13.69,17.903,1,1,2,1,0
615,102184,2,76.627,85.529,0,-1,3,-3,0
616,102184,3,85.248,90.029,0,-1,4,-2,0
617,102184,4,89.029,97.702,0,-1,2,-2,0
618,102184,5,96.971,100.834,0,-1,0,-1,0
619,102184,6,17.202,34.395,1,1,2,1,0
620,102184,7,34.194,42.786,1,1,2,1,0
621,102184,8,42.255,45.79,0,-1,2,-3,0
622,102184,9,45.707,58.122,0,-1,2,-2,0
623,102184,10,58.049,67.62,0,-1,0,-1,0
624,102184,11,66.62,69.705,0,-1,2,-2,0
625,102184,12,69.733,73.756,0,-1,2,-3,0
626,102184,13,72.756,77.627,0,-1,2,-3,0
627,10219,0,0.0,4.015,1,0,1,0,2
628,10219,1,3.693,11.288,1,0,5,0,2
629,10219,2,47.084,54.26,1,1,1,2,2
630,10219,3,53.26,57.922,1,1,1,3,2
631,10219,4,57.491,74.205,1,0,1,0,2
632,10219,5,76.927,80.551,1,1,0,2,2
633,10219,6,11.725,13.583,1,1,1,3,2
634,10219,7,12.603,15.02,1,1,0,1,2
635,10219,8,16.843,26.134,1,1,0,1,2
636,10219,9,25.873,33.507,1,1,2,2,2
637,10219,10,32.507,34.874,1,0,0,0,2
638,10219,11,34.962,39.923,1,1,0,2,2
639,10219,12,39.801,44.532,1,1,2,1,2
640,10219,13,44.211,46.827,1,1,5,2,2
641,102213,0,1.618,6.968,1,0,0,0,2
642,102213,1,7.095,12.555,1,1,0,1,2
643,102213,2,62.09,69.406,0,-1,2,-2,2
644,102213,3,68.406,76.38,0,-1,4,-2,2
645,102213,4,75.859,82.446,0,-1,4,-3,2
646,102213,5,81.486,85.01,0,-1,1,-1,2
647,102213,6,11.555,18.332,1,1,0,2,2
648,102213,7,17.891,23.56,1,1,2,1,2
649,102213,8,22.929,30.774,0,-1,1,-1,2
650,102213,9,31.161,33.627,0,-1,5,-1,2
651,102213,10,34.004,38.885,0,-1,1,-1,2
652,102213,11,38.284,48.184,0,-1,1,-1,2
653,102213,12,48.471,55.757,1,0,0,0,2
654,102213,13,56.034,62.532,0,-1,4,-2,2
655,10223,0,0.0,3.625,1,1,0,1,0
656,10223,1,3.364,7.606,0,-1,2,-1,0
657,10223,2,6.606,16.596,1,0,0,0,0
658,10223,3,17.222,35.413,0,-1,4,-1,0
659,10223,4,35.092,39.234,0,-1,4,-1,0
660,10223,5,38.234,41.829,1,0,0,0,0
661,10223,6,40.908,43.994,0,-1,1,-1,0
662,10223,7,43.592,62.571,0,-1,4,-1,0
663,10223,8,62.918,73.616,0,-1,1,-2,0
664,10223,9,72.616,76.37,1,1,0,1,0
665,102389,0,0.0,5.322,1,0,0,0,2
666,102389,1,5.619,8.105,0,-1,1,-2,2
667,102389,2,42.724,46.278,0,-1,4,-1,2
668,102389,3,47.643,50.908,0,-1,4,-1,2
669,102389,4,50.357,57.583,0,-1,2,-2,2
670,102389,5,57.102,59.169,1,1,2,1,2
671,102389,6,58.748,62.771,0,-1,1,-2,2
672,102389,7,8.382,11.517,1,0,2,0,2
673,102389,8,11.246,15.858,1,0,0,0,2
674,102389,9,14.858,19.25,1,0,2,0,2
675,102389,10,18.948,22.093,0,-1,1,-2,2
676,102389,11,21.093,25.306,0,-1,4,-2,2
677,102389,12,24.945,30.554,0,-1,4,-1,2
678,102389,13,30.193,34.425,0,-1,4,-2,2
679,102389,14,33.785,43.674,0,-1,4,-1,2
680,102408,0,1.229,5.97,1,0,5,0,1
681,102408,1,5.259,9.273,1,0,3,0,1
682,102408,2,9.47,11.777,0,-1,0,-1,1
683,102408,3,10.777,22.582,1,1,0,1,1
684,102408,4,25.214,29.756,1,1,0,1,1
685,102408,5,29.375,35.902,0,-1,4,-2,1
686,102408,6,36.189,44.692,0,-1,0,-2,1
687,102408,7,43.692,48.054,0,-1,1,-2,1
688,102408,8,47.693,51.716,0,-1,1,-2,1
689,102408,9,50.826,57.583,0,-1,4,-2,1
690,102858,0,0.75963718821,2.56780045351,1,1,0,1,1
691,102858,1,1.67755102041,6.08979591837,1,1,2,1,1
692,102858,2,69.822675737,75.5319727891,1,1,0,2,1
693,102858,3,75.2503401361,83.7433106576,0,-1,2,-1,1
694,102858,4,82.7632653061,85.2598639456,1,1,0,1,1
695,102858,5,84.7587301587,88.3727891156,1,0,0,0,1
696,102858,6,88.0013605442,93.0022675737,1,1,0,1,1
697,102858,7,93.1197278912,96.0353741497,1,0,0,0,1
698,102858,8,95.0353741497,97.8512471655,0,-1,0,-1,1
699,102858,9,96.8512471655,99.956462585,1,1,2,1,1
700,102858,10,100.492970522,103.258956916,1,0,2,0,1
701,102858,11,102.727891156,107.818594104,1,0,0,0,1
702,102858,12,5.47891156463,18.3419501134,1,1,0,2,1
703,102858,13,107.427210884,113.365986395,1,1,2,2,1
704,102858,14,112.695238095,117.097505669,1,1,1,1,1
705,102858,15,117.224943311,120.000907029,1,1,0,3,1
706,102858,16,119.090702948,121.028571429,1,1,0,3,1
707,102858,17,120.707029478,123.203628118,1,1,0,2,1
708,102858,18,17.3419501134,22.2829931973,1,1,2,1,1
709,102858,19,21.8117913832,43.2952380952,1,1,0,3,1
710,102858,20,43.0136054422,50.2793650794,1,1,0,3,1
711,102858,21,49.2793650794,56.5650793651,1,1,0,3,1
712,102858,22,55.5650793651,60.356462585,1,0,0,0,1
713,102858,23,60.2145124717,68.7873015873,0,-1,0,-1,1
714,102858,24,67.9469387755,69.4757369615,0,-1,0,-1,1
715,104741,0,1.668,6.469,1,0,0,0,2
716,104741,1,6.028,12.924,1,0,0,0,2
717,104741,2,13.052,15.967,0,-1,4,-2,2
718,104741,3,15.097,21.006,0,-1,4,-2,2
719,104741,4,20.944,41.699,0,-1,0,-1,2
720,104741,5,41.148,48.593,1,0,0,0,2
721,104741,6,48.99,54.131,1,1,0,1,2
722,104741,7,53.749,58.401,0,-1,4,-2,2
723,104741,8,57.74,62.402,0,-1,3,-1,2
724,104741,9,62.08,67.341,0,-1,4,-1,2
725,106077,0,0.301,7.527,1,1,0,1,0
726,106077,1,7.834,12.266,1,1,0,1,0
727,106077,2,54.049,60.287,0,-1,1,-2,0
728,106077,3,59.287,64.288,1,1,0,2,0
729,106077,4,63.766,72.619,0,-1,4,-1,0
730,106077,5,72.257,78.376,0,-1,0,-2,0
731,106077,6,77.984,80.79,0,-1,4,-2,0
732,106077,7,11.884,18.721,1,0,0,0,0
733,106077,8,18.35,22.932,0,-1,4,-2,0
734,106077,9,22.4,32.101,0,-1,2,-2,0
735,106077,10,31.959,34.545,1,1,0,1,0
736,106077,11,34.413,41.819,1,0,3,0,0
737,106077,12,41.447,45.43,0,-1,0,-1,0
738,106077,13,44.57,50.499,0,-1,3,-1,0
739,106077,14,49.499,54.6,1,0,0,0,0
740,106514,0,0.0,4.523,1,1,0,1,0
741,106514,1,4.86,7.078,0,-1,4,-2,0
742,106514,2,53.26,61.803,0,-1,1,-1,0
743,106514,3,60.883,64.218,0,-1,0,-1,0
744,106514,4,63.417,71.601,0,-1,1,-1,0
745,106514,5,71.07,85.998,0,-1,4,-3,0
746,106514,6,84.998,89.361,0,-1,4,-2,0
747,106514,7,88.69,93.292,0,-1,1,-1,0
748,106514,8,93.18,95.936,1,0,1,0,0
749,106514,9,95.624,107.439,1,1,1,1,0
750,106514,10,6.078,11.777,1,1,0,2,0
751,106514,11,10.867,14.89,0,-1,4,-3,0
752,106514,12,15.616,30.844,0,-1,4,-2,0
753,106514,13,30.861,35.423,0,-1,4,-1,0
754,106514,14,34.523,38.875,0,-1,4,-3,0
755,106514,15,38.663,42.836,0,-1,0,-1,0
756,106514,16,45.698,51.736,0,-1,4,-2,0
757,106514,17,50.736,54.26,0,-1,4,-1,0
758,106941,0,0.47,4.743,1,0,0,0,0
759,106941,1,5.928,8.933,0,-1,1,-1,0
760,106941,2,55.096,65.904,0,-1,4,-2,0
761,106941,3,64.904,67.69,1,1,1,1,0
762,106941,4,67.328,77.907,0,-1,1,-2,0
763,106941,5,8.722,12.156,0,-1,4,-1,0
764,106941,6,12.643,24.817,0,-1,3,-1,0
765,106941,7,25.074,31.023,0,-1,4,-2,0
766,106941,8,31.34,37.838,1,0,0,0,0
767,106941,9,36.917,43.126,0,-1,1,-1,0
768,106941,10,42.126,45.51,0,-1,4,-2,0
769,106941,11,44.51,51.487,0,-1,1,-2,0
770,106941,12,50.487,56.096,0,-1,1,-1,0
771,107551,0,0.38,5.052,1,0,2,0,0
772,107551,1,12.104,21.036,1,1,2,1,0
773,107551,2,87.732,107.07,0,-1,2,-2,0
774,107551,3,107.467,116.968,0,-1,2,-1,0
775,107551,4,116.876,120.62,0,-1,2,-1,0
776,107551,5,120.059,129.739,0,-1,2,-2,0
777,107551,6,129.188,131.565,0,-1,2,-2,0
778,107551,7,22.341,28.948,1,1,0,1,0
779,107551,8,29.115,31.961,0,-1,2,-2,0
780,107551,9,32.108,43.934,0,-1,2,-2,0
781,107551,10,43.772,58.61,0,-1,2,-3,0
782,107551,11,58.229,60.756,1,0,0,0,0
783,107551,12,61.202,77.248,0,-1,2,-1,0
784,107551,13,77.954,86.567,0,-1,0,-2,0
785,107551,14,85.567,88.313,0,-1,2,-2,0
786,107585,0,0.371,7.816,1,1,4,1,2
787,107585,1,7.903,22.243,0,-1,0,-1,2
788,107585,2,74.612,78.475,0,-1,2,-2,2
789,107585,3,77.475,80.501,0,-1,2,-2,2
790,107585,4,79.75,96.205,0,-1,4,-2,2
791,107585,5,95.205,105.055,0,-1,2,-1,2
792,107585,6,104.783,110.932,0,-1,4,-1,2
793,107585,7,109.932,119.263,0,-1,2,-1,2
794,107585,8,118.682,125.768,0,-1,2,-1,2
795,107585,9,124.898,129.709,0,-1,0,-1,2
796,107585,10,129.417,137.192,0,-1,2,-2,2
797,107585,11,136.192,142.919,0,-1,0,-1,2
798,107585,12,22.051,25.226,0,-1,2,-2,2
799,107585,13,24.226,26.254,0,-1,1,-3,2
800,107585,14,26.731,30.664,0,-1,2,-2,2
801,107585,15,29.664,36.511,0,-1,2,-2,2
802,107585,16,36.129,44.652,0,-1,4,-2,2
803,107585,17,43.722,48.124,0,-1,2,-1,2
804,107585,18,47.404,69.965,0,-1,2,-2,2
805,107585,19,69.553,75.612,0,-1,2,-2,2
806,108146,0,0.55,5.142,1,0,2,0,2
807,108146,1,4.86,9.422,1,1,0,2,2
808,108146,2,48.671,53.552,0,-1,1,-2,2
809,108146,3,52.841,55.897,0,-1,2,-1,2
810,108146,4,8.781,19.479,1,1,0,2,2
811,108146,5,18.649,22.802,0,-1,2,-2,2
812,108146,6,21.872,23.959,0,-1,2,-3,2
813,108146,7,23.388,26.932,1,1,0,1,2
814,108146,8,26.681,30.814,1,1,0,2,2
815,108146,9,30.362,34.096,0,-1,2,-2,2
816,108146,10,33.096,45.171,0,-1,2,-1,2
817,108146,11,44.171,48.833,0,-1,4,-2,2
818,108793,0,1.308,3.845,1,0,1,0,0
819,108793,1,2.845,6.489,1,1,0,2,0
820,108793,2,45.987,51.676,0,-1,4,-2,0
821,108793,3,51.005,60.177,0,-1,1,-1,0
822,108793,4,59.277,63.449,0,-1,1,-1,0
823,108793,5,62.449,68.807,1,1,5,1,0
824,108793,6,68.067,78.795,1,1,0,2,0
825,108793,7,78.174,94.06,1,1,0,1,0
826,108793,8,93.06,95.956,1,1,0,1,0
827,108793,9,94.956,99.877,0,-1,4,-2,0
828,108793,10,99.286,101.164,0,-1,1,-1,0
829,108793,11,6.177,11.587,1,1,0,3,0
830,108793,12,11.056,14.68,1,1,0,3,0
831,108793,13,13.96,19.689,1,1,0,1,0
832,108793,14,18.809,21.834,1,0,0,0,0
833,108793,15,21.333,28.229,1,1,0,1,0
834,108793,16,27.229,40.073,1,0,5,0,0
835,108793,17,39.222,41.839,1,1,0,1,0
836,108793,18,40.888,46.817,1,0,0,0,0
837,110203,0,0.071,6.668,1,1,2,1,0
838,110203,1,5.668,10.929,1,0,2,0,0
839,110203,2,11.056,29.676,1,0,0,0,0
840,110203,3,30.332,40.931,0,-1,2,-1,0
841,110203,4,41.188,49.092,0,-1,1,-1,0
842,110203,5,48.631,54.729,0,-1,4,-2,0
843,110203,6,53.729,62.422,0,-1,2,-2,0
844,110203,7,62.37,68.388,0,-1,2,-2,0
845,110203,8,67.737,71.99,0,-1,2,-2,0
